cod_sll2011,cod_region,year,punt_wle_medio_mat5,distretto,dummy_sll_A,dummy_sll_B_turistico,dummy_sll_B_nonturistico,dummy_sll_C,dummy_sll_D,classe_dim_1,classe_dim_2,classe_dim_3,classe_dim_4,classe_dim_5,share_UNIgraduates_3034,share_HSgraduates_2564,share_urb_area,SNAI_56,log_gini_index,punt_perc_medio_ita5,sd_punt_perc_medio_ita5,punt_wle_medio_ita5,sd_punt_wle_medio_ita5,perc_copert_ita5,punt_perc_medio_mat5,sd_punt_perc_medio_mat5,sd_punt_wle_medio_mat5,perc_copert_mat5,redd_pc,quota_redd_pens,quota_redd_dip,tassodidisoccupazione,share_pop_65plus,share_pop_for,avg_price_house,share_mayor_graduate,share_recycling,share_manufacturing,log_pop,log_redd_compl,l1punt_wle_medio_mat5,log_gini_index_chg,punt_perc_medio_ita5_chg,sd_punt_perc_medio_ita5_chg,punt_wle_medio_ita5_chg,sd_punt_wle_medio_ita5_chg,perc_copert_ita5_chg,punt_perc_medio_mat5_chg,sd_punt_perc_medio_mat5_chg,sd_punt_wle_medio_mat5_chg,perc_copert_mat5_chg,redd_pc_chg,quota_redd_pens_chg,quota_redd_dip_chg,tassodidisoccupazione_chg,share_pop_65plus_chg,share_pop_for_chg,avg_price_house_chg,share_mayor_graduate_chg,share_recycling_chg,share_manufacturing_chg,log_pop_chg,log_redd_compl_chg,l2log_gini_index_chg,l2punt_perc_medio_ita5_chg,l2sd_punt_perc_medio_ita5_chg,l2punt_wle_medio_ita5_chg,l2sd_punt_wle_medio_ita5_chg,l2perc_copert_ita5_chg,l2punt_perc_medio_mat5_chg,l2sd_punt_perc_medio_mat5_chg,l2sd_punt_wle_medio_mat5_chg,l2perc_copert_mat5_chg,l2redd_pc_chg,l2quota_redd_pens_chg,l2quota_redd_dip_chg,l2tassodidisoccupazione_chg,l2share_pop_65plus_chg,l2share_pop_for_chg,l2avg_price_house_chg,l2share_mayor_graduate_chg,l2share_recycling_chg,l2share_manufacturing_chg,l2log_pop_chg,l2log_redd_compl_chg,l3log_gini_index_chg,l3punt_perc_medio_ita5_chg,l3sd_punt_perc_medio_ita5_chg,l3punt_wle_medio_ita5_chg,l3sd_punt_wle_medio_ita5_chg,l3perc_copert_ita5_chg,l3punt_perc_medio_mat5_chg,l3sd_punt_perc_medio_mat5_chg,l3sd_punt_wle_medio_mat5_chg,l3perc_copert_mat5_chg,l3redd_pc_chg,l3quota_redd_pens_chg,l3quota_redd_dip_chg,l3tassodidisoccupazione_chg,l3share_pop_65plus_chg,l3share_pop_for_chg,l3avg_price_house_chg,l3share_mayor_graduate_chg,l3share_recycling_chg,l3share_manufacturing_chg,l3log_pop_chg,l3log_redd_compl_chg,l1punt_wle_medio_mat5_chg,l2punt_wle_medio_mat5_chg,l3punt_wle_medio_mat5_chg,l2log_gini_index,l2punt_perc_medio_ita5,l2sd_punt_perc_medio_ita5,l2punt_wle_medio_ita5,l2sd_punt_wle_medio_ita5,l2perc_copert_ita5,l2punt_perc_medio_mat5,l2sd_punt_perc_medio_mat5,l2sd_punt_wle_medio_mat5,l2perc_copert_mat5,l2redd_pc,l2quota_redd_pens,l2quota_redd_dip,l2tassodidisoccupazione,l2share_pop_65plus,l2share_pop_for,l2avg_price_house,l2share_mayor_graduate,l2share_recycling,l2share_manufacturing,l2log_pop,l2log_redd_compl,l3log_gini_index,l3punt_perc_medio_ita5,l3sd_punt_perc_medio_ita5,l3punt_wle_medio_ita5,l3sd_punt_wle_medio_ita5,l3perc_copert_ita5,l3punt_perc_medio_mat5,l3sd_punt_perc_medio_mat5,l3sd_punt_wle_medio_mat5,l3perc_copert_mat5,l3redd_pc,l3quota_redd_pens,l3quota_redd_dip,l3tassodidisoccupazione,l3share_pop_65plus,l3share_pop_for,l3avg_price_house,l3share_mayor_graduate,l3share_recycling,l3share_manufacturing,l3log_pop,l3log_redd_compl,l2punt_wle_medio_mat5,l3punt_wle_medio_mat5
319,3,2020,.20171686,0,0,0,0,1,0,0,1,0,0,0,18.1571052631579,45.27710526315791,.038136322,.71052629,-1.0381039,64.27389081450987,18.94000219625433,.65533918,36.75761003882853,93.18801089918256,62.49323814759452,17.16298199002428,32.38661327381654,92.64305177111717,20235.674,.33791637,.5317719,6.295,.26146537,.030826792,883.3772,.24324325,.67887247,.42879343,10.682033,20.296755,.64733136,.002030611,.58251834,.92342687,.27941081,.67448717,1.0361122,7.2093019,-3.0638597,-3.6341126,.74431759,121.7168,.0082561374,.006628871,-.46900001,.0051500797,.00012473762,.52630615,-.034534544,.011968315,.0023515224,-.0040540695,.0039901733,-.00015819073,5.6024661,.56545663,-.040901273,1.9851874,1.5513766,-3.5196872,3.6016498,1.9438316,1.0610379,447.14453,.00092622638,-.007804215,-.56400001,.0035597682,.0018261205,7.7521973,.0075075328,.015768528,-.0041873753,-.0038566589,.032585144,.019984007,-8.7834291,1.8690941,-.28149009,.74167293,-3.4563253,1.4402254,-1.6723896,-2.7791998,-3.4628217,118.39258,.0054493546,.0027623773,-1.4809999,.006283015,.0009725336,2.2039795,0,.0030121803,.0065107048,-.0070791245,.0057888031,-.05691576,.14145362,-.1402427,-1.0399764,58.088905,17.451118,.41682965,34.097935,90.600525,58.803623,16.625193,34.076893,90.8377,19666.813,.32873401,.53294724,7.3280001,.25275552,.028875934,875.09869,.27027026,.65113562,.43062928,10.689943,20.26018,-1.0599604,66.872337,15.582025,.69831973,33.356262,94.056847,57.3634,18.297581,36.856094,94.300522,19548.42,.32328466,.53018486,8.809,.24647251,.0279034,872.89471,.27027026,.64812344,.42411858,10.697022,20.254391,.70424712,.56279349
320,3,2017,1.0480359,1,0,0,0,0,1,0,1,0,0,0,23.3705,53.943,.060655925,1,-1.0109497,64.72554592177143,16.68316974751807,.26401806,35.73701968155551,95.56135770234987,51.99990785395634,18.91470854103844,39.46790919177314,95.822454308094,19726,.29234359,.54593003,6.762,.22498338,.070018038,974.07813,.44999999,.61314988,.32619244,10.648562,20.170452,-.29838434,.00089359283,3.081641,1.1693355,-.88504696,.26488739,1.1951605,-9.4770966,1.4951661,4.9537821,.75203174,159.1582,.0034560263,-.0041760802,-.57099998,.0056549907,-.001930207,-.16143799,-.023684233,.1433073,-.0097473562,-.0015420914,.0066623688,.0016133785,-3.5134013,1.7326438,.39699566,2.9384973,4.4140439,-6.662344,2.3533702,-4.060514,4.879035,305.68359,-.0002720654,.0030920506,-.38499999,.006054908,-.002245076,-33.75,-.026315778,.026593298,.0049938262,-.008354187,.014446259,-.0030294657,-10.573632,.24767084,.54325765,-4.3653526,2.4521532,9.4293671,-2.0665538,1.8693635,2.6913877,314.68555,.0018049479,-.005929172,.108,.0060094148,-.0015323833,18.593445,0,.046822846,-.00054085255,-.0055074692,.0050487518,-1.2223959,.00064873695,.52987128,-1.0134567,65.157303,13.781191,.75206935,32.533634,89.952156,68.139351,15.066173,38.574642,90.191391,19261.158,.28915963,.54701406,7.7179999,.21327348,.074193321,1007.9896,.5,.44324929,.33094597,10.658459,20.149343,-1.0104272,75.730942,13.53352,.2088117,36.898987,87.5,58.70998,17.132727,36.705276,87.5,18946.473,.28735468,.55294323,7.6100001,.20726407,.075725704,989.39612,.5,.39642644,.33148682,10.663966,20.144295,.92401159,.92336285
320,3,2018,.83269715,1,0,0,0,0,1,0,1,0,0,0,23.3705,53.943,.060655925,1,-.99495965,61.17940801340521,17.4408472710325,1.0638645,35.1017286521365,97.27520435967303,61.62195398291608,16.91238053283845,34.27370599627672,95.09536784741145,19809.818,.29670581,.55281675,5.672,.23099464,.070327573,974.5,.44999999,.67482811,.31649655,10.64483,20.178354,1.0480359,.015990078,-3.5461378,.7576775,.79984641,-.63529104,1.7138467,9.6220465,-2.0023279,-5.1942034,-.72708648,83.818359,.0043622255,.0068867207,-1.09,.0060112625,.00030953437,.421875,0,.061678231,-.0096958876,-.0037326813,.0079021454,.00089359283,3.081641,1.1693355,-.88504696,.26488739,1.1951605,-9.4770966,1.4951661,4.9537821,.75203174,159.1582,.0034560263,-.0041760802,-.57099998,.0056549907,-.001930207,-.16143799,-.023684233,.1433073,-.0097473562,-.0015420914,.0066623688,.0016133785,-3.5134013,1.7326438,.39699566,2.9384973,4.4140439,-6.662344,2.3533702,-4.060514,4.879035,305.68359,-.0002720654,.0030920506,-.38499999,.006054908,-.002245076,-33.75,-.026315778,.026593298,.0049938262,-.008354187,.014446259,1.3464202,-1.2223959,.00064873695,-1.0118433,61.643906,15.513834,1.149065,35.472134,94.366196,61.477005,17.419542,34.514126,95.070419,19566.842,.28888756,.55010611,7.3330002,.21932839,.071948245,974.23956,.47368422,.46984258,.33593979,10.650105,20.16379,-1.0134567,65.157303,13.781191,.75206935,32.533634,89.952156,68.139351,15.066173,38.574642,90.191391,19261.158,.28915963,.54701406,7.7179999,.21327348,.074193321,1007.9896,.5,.44324929,.33094597,10.658459,20.149343,-.29838434,.92401159
320,3,2019,1.1383216,1,0,0,0,0,1,0,1,0,0,0,23.3705,53.943,.060655925,1,-.98614019,65.68382879590807,15.9926282637248,.73462874,32.46662575441101,94.07582938388626,56.06466045901809,19.73134749217284,35.82861815231149,95.73459715639811,20226.773,.29518217,.54663801,5.327,.235524,.070128202,974.5,.44999999,.71395767,.3168233,10.644615,20.214439,.83269715,.0088194609,4.5044208,-1.4482191,-.32923573,-2.635103,-3.1993749,-5.5572934,2.8189669,1.5549122,.6392293,416.95508,-.0015236437,-.0061787367,-.345,.004529357,-.00019937009,0,0,.039129555,.00032675266,-.00021457672,.036085129,.015990078,-3.5461378,.7576775,.79984641,-.63529104,1.7138467,9.6220465,-2.0023279,-5.1942034,-.72708648,83.818359,.0043622255,.0068867207,-1.09,.0060112625,.00030953437,.421875,0,.061678231,-.0096958876,-.0037326813,.0079021454,.00089359283,3.081641,1.1693355,-.88504696,.26488739,1.1951605,-9.4770966,1.4951661,4.9537821,.75203174,159.1582,.0034560263,-.0041760802,-.57099998,.0056549907,-.001930207,-.16143799,-.023684233,.1433073,-.0097473562,-.0015420914,.0066623688,-.21533871,1.3464202,-1.2223959,-1.0109497,64.725548,16.68317,.26401806,35.737019,95.561356,51.999908,18.914709,39.467911,95.822456,19726,.29234359,.54593003,6.7620001,.22498338,.070018038,974.07813,.44999999,.61314988,.32619244,10.648562,20.170452,-1.0118433,61.643906,15.513834,1.149065,35.472134,94.366196,61.477005,17.419542,34.514126,95.070419,19566.842,.28888756,.55010611,7.3330002,.21932839,.071948245,974.23956,.47368422,.46984258,.33593979,10.650105,20.16379,1.0480359,-.29838434
320,3,2020,.57153606,1,0,0,0,0,1,0,1,0,0,0,23.3705,53.943,.060655925,1,-.99156529,68.26679138988652,18.32129458840781,1.6030964,36.53988241423864,95.62841530054644,64.86797503604684,16.34149524985057,32.35666963361314,96.72131147540983,20493.926,.30253637,.55055469,4.931,.23888704,.070251085,974.5,.44999999,.74831629,.32059246,10.644901,20.225101,1.1383216,-.0054250956,2.5829625,2.3286662,.86846763,4.0732565,1.552586,8.8033142,-3.3898523,-3.4719486,.9867143,267.15234,.0073541999,.0039166808,-.396,.0033630431,.00012288243,0,0,.034358621,.0037691593,.00028610229,.010662079,.0088194609,4.5044208,-1.4482191,-.32923573,-2.635103,-3.1993749,-5.5572934,2.8189669,1.5549122,.6392293,416.95508,-.0015236437,-.0061787367,-.345,.004529357,-.00019937009,0,0,.039129555,.00032675266,-.00021457672,.036085129,.015990078,-3.5461378,.7576775,.79984641,-.63529104,1.7138467,9.6220465,-2.0023279,-5.1942034,-.72708648,83.818359,.0043622255,.0068867207,-1.09,.0060112625,.00030953437,.421875,0,.061678231,-.0096958876,-.0037326813,.0079021454,.30562449,-.21533871,1.3464202,-.99495965,61.179409,17.440847,1.0638645,35.10173,97.275208,61.621956,16.91238,34.273705,95.095367,19809.818,.29670581,.55281675,5.6719999,.23099464,.070327573,974.5,.44999999,.67482811,.31649655,10.64483,20.178354,-1.0109497,64.725548,16.68317,.26401806,35.737019,95.561356,51.999908,18.914709,39.467911,95.822456,19726,.29234359,.54593003,6.7620001,.22498338,.070018038,974.07813,.44999999,.61314988,.32619244,10.648562,20.170452,.83269715,1.0480359
321,3,2017,.11421388,1,0,0,0,0,1,0,0,0,1,0,23.69945945945946,52.05108108108107,.23170456,0,-.86578423,64.44010757861466,17.88927021542806,.19744988,38.42864723948652,91.89650964120088,54.48757935395223,18.57244245478578,38.33499226285048,91.77949709864603,23824.049,.25730973,.54167324,7.798,.21857378,.13032502,1417.4482,.5945946,.63569796,.28000879,13.026552,22.740185,.15169725,.0016548634,6.2298999,.32480213,-.23087327,-1.7543392,1.2692391,-.28601515,-1.2161261,-.59483212,.40330878,229.38867,-.00045359135,-.000099897385,-.38699999,.0029048026,-.0037087798,9.2454834,.054054081,.099859536,-.0054928958,-.000099182129,.016262054,.001347363,-4.1886826,1.5174458,.15171245,3.0948377,2.5157022,-9.8652611,4.2662978,1.5194645,3.2487531,464.25,-.0016583502,.0036119223,-.28099999,.0030477941,-.0015284419,-40.106201,-.042792797,.025950253,-.0051586032,.00059223175,.021102905,.003400743,-12.060308,-.075462028,.21201569,-2.9557064,-.52479529,8.2308264,-2.4812799,-.95121658,.21169245,295.06445,.0011191666,-.0059546828,.13,.0034201741,-.00050328672,-2.9976807,.015765727,.023359895,-.000713557,.0037212372,.012828827,.35323498,-.33317614,.11287561,-.86878645,62.398891,16.047022,.2766107,37.08815,88.111565,64.638855,15.522271,37.410358,88.127434,23130.41,.25942168,.53816122,8.4659996,.21262118,.13556224,1448.309,.58333331,.50988817,.29066029,13.026059,22.70282,-.8721872,74.459198,16.122484,.064595021,40.043854,88.63636,56.408031,18.003551,38.361576,87.915741,22835.346,.25830251,.5441159,8.3360004,.20920101,.13606553,1451.3066,.56756759,.48652828,.29137385,13.022338,22.689991,-.20153773,.13163841
321,3,2018,.11576828,1,0,0,0,0,1,0,0,0,1,0,23.69945945945946,52.05108108108107,.23170456,0,-.8553828,59.37471974737397,18.95917266417873,.73478335,38.28633907963432,90.77402348430385,55.99830603521614,18.70510984213807,36.85410322883395,91.66269652215341,24038.531,.25633574,.54519612,6.785,.22061461,.12965617,1421.0424,.5945946,.74172413,.26906085,13.028027,22.762388,.11421388,.010401428,-5.0653877,1.0699024,.53733349,-.14230816,-1.1224861,1.5107267,.13266739,-1.4808891,-.11680058,214.48242,-.0009739995,.0035228729,-1.013,.0020408332,-.00066885352,3.5941162,0,.10602617,-.010947943,.0014743805,.022203445,.0016548634,6.2298999,.32480213,-.23087327,-1.7543392,1.2692391,-.28601515,-1.2161261,-.59483212,.40330878,229.38867,-.00045359135,-.000099897385,-.38699999,.0029048026,-.0037087798,9.2454834,.054054081,.099859536,-.0054928958,-.000099182129,.016262054,.001347363,-4.1886826,1.5174458,.15171245,3.0948377,2.5157022,-9.8652611,4.2662978,1.5194645,3.2487531,464.25,-.0016583502,.0036119223,-.28099999,.0030477941,-.0015284419,-40.106201,-.042792797,.025950253,-.0051586032,.00059223175,.021102905,-.037483372,.35323498,-.33317614,-.86743909,58.210209,17.564468,.42832315,40.182987,90.627274,54.773594,19.788568,38.929825,91.37619,23594.66,.25776333,.54177314,8.1850004,.21566898,.1340338,1408.2028,.54054052,.53583843,.28550169,13.026651,22.723923,-.86878645,62.398891,16.047022,.2766107,37.08815,88.111565,64.638855,15.522271,37.410358,88.127434,23130.41,.25942168,.53816122,8.4659996,.21262118,.13556224,1448.309,.58333331,.50988817,.29066029,13.026059,22.70282,.15169725,-.20153773
321,3,2019,.16550393,1,0,0,0,0,1,0,0,0,1,0,23.69945945945946,52.05108108108107,.23170456,0,-.8508389,61.91667563025995,19.37121659216848,.013457824,39.85541956515061,92.18088661171753,51.51342923779547,20.633597714992,37.18274865941701,92.72477693891558,24666.297,.25285295,.54664433,6.369,.22187926,.13202021,1422.0315,.5714286,.76499844,.26635164,13.032717,22.804958,.11576828,.0045439005,2.5419559,.41204393,-.72132552,1.5690805,1.4068631,-4.4848766,1.9284879,.32864544,1.0620804,627.76563,-.0034827888,.0014482141,-.41600001,.0012646466,.0023640394,.98913574,-.023166001,.023274302,-.0027092099,.0046901703,.042570114,.010401428,-5.0653877,1.0699024,.53733349,-.14230816,-1.1224861,1.5107267,.13266739,-1.4808891,-.11680058,214.48242,-.0009739995,.0035228729,-1.013,.0020408332,-.00066885352,3.5941162,0,.10602617,-.010947943,.0014743805,.022203445,.0016548634,6.2298999,.32480213,-.23087327,-1.7543392,1.2692391,-.28601515,-1.2161261,-.59483212,.40330878,229.38867,-.00045359135,-.000099897385,-.38699999,.0029048026,-.0037087798,9.2454834,.054054081,.099859536,-.0054928958,-.000099182129,.016262054,.0015544072,-.037483372,.35323498,-.86578423,64.440109,17.889271,.19744988,38.428646,91.896507,54.487579,18.572443,38.334991,91.779495,23824.049,.25730973,.54167324,7.7979999,.21857378,.13032502,1417.4482,.5945946,.63569796,.28000879,13.026552,22.740185,-.86743909,58.210209,17.564468,.42832315,40.182987,90.627274,54.773594,19.788568,38.929825,91.37619,23594.66,.25776333,.54177314,8.1850004,.21566898,.1340338,1408.2028,.54054052,.53583843,.28550169,13.026651,22.723923,.11421388,.15169725
321,3,2020,-.37970236,1,0,0,0,0,1,0,0,0,1,0,23.69945945945946,52.05108108108107,.23170456,0,-.85749251,62.45341478212863,20.70797431390726,.32790548,39.27250261859452,91.92080109239873,59.45865658237977,19.38261529779896,37.75012208205897,92.33212341197822,24708.539,.25947684,.55347729,5.9,.22458732,.13213168,1419.7859,.44444445,.76083922,.26944405,13.032883,22.809158,.16550393,-.0066536069,.53673917,1.3367578,.31444764,-.58291698,-.26008552,7.9452271,-1.2509824,.56737339,-.39265352,42.242188,.006623894,.0068329573,-.46900001,.0027080625,.00011147559,-2.2456055,-.12698415,-.0041592121,.0030924082,.00016593933,.0041999817,.0045439005,2.5419559,.41204393,-.72132552,1.5690805,1.4068631,-4.4848766,1.9284879,.32864544,1.0620804,627.76563,-.0034827888,.0014482141,-.41600001,.0012646466,.0023640394,.98913574,-.023166001,.023274302,-.0027092099,.0046901703,.042570114,.010401428,-5.0653877,1.0699024,.53733349,-.14230816,-1.1224861,1.5107267,.13266739,-1.4808891,-.11680058,214.48242,-.0009739995,.0035228729,-1.013,.0020408332,-.00066885352,3.5941162,0,.10602617,-.010947943,.0014743805,.022203445,.04973565,.0015544072,-.037483372,-.8553828,59.374722,18.959173,.73478335,38.286339,90.774025,55.998306,18.705111,36.854103,91.662697,24038.531,.25633574,.54519612,6.7849998,.22061461,.12965617,1421.0424,.5945946,.74172413,.26906085,13.028027,22.762388,-.86578423,64.440109,17.889271,.19744988,38.428646,91.896507,54.487579,18.572443,38.334991,91.779495,23824.049,.25730973,.54167324,7.7979999,.21857378,.13032502,1417.4482,.5945946,.63569796,.28000879,13.026552,22.740185,.11576828,.11421388
322,3,2017,-.00099355215,0,0,0,0,0,1,0,0,0,1,0,17.15814814814815,44.17666666666666,.15340544,.037037037,-.9490869,62.85811791560054,18.50185907787715,-.18566571,40.53094747361077,93.29446064139941,53.88630044188308,18.59360094807622,37.58268212905371,93.5374149659864,20555.939,.24366748,.57905638,6.927,.19206963,.13487531,1295.1003,.44444445,.79022419,.37312183,12.185773,21.718237,.061550703,-.0020272732,5.0248361,1.3845677,-.5022999,1.9109995,3.4935865,-2.3545907,-.49844807,.15132609,2.7166281,302.46484,-.00021384656,.000011324883,-.484,.0039251,-.0056955516,-3.9467773,-.037037045,.1183725,-.0016407073,-.0014429092,.022850037,.004370749,-4.008131,1.184159,.16279984,2.3881497,2.6440115,-9.1175537,3.4022813,-1.0398787,3.9580417,534.02148,-.0025281161,.0038186908,-.26499999,.0048612654,-.0047221631,-39.962158,.019943029,.057251453,.0085982978,-.0025291443,.029382706,-.000052571297,-12.162314,.65089762,.24478656,-3.0953221,-1.6431372,8.7299519,-2.8746436,-1.6942619,-1.137255,268.10352,.00084774196,-.0026119947,.057,.0049152523,-.0038972646,14.781738,-.019943029,.050592244,.0096360743,-.002081871,.006937027,.028480683,-.23933539,.1945107,-.95143038,61.841412,15.933132,.15383437,36.2318,87.15686,65.358444,15.689768,38.471233,86.862747,19719.453,.24640945,.57522637,7.6760001,.18328327,.14529303,1339.0093,.46153846,.61460024,.36616424,12.189745,21.666004,-.95137781,74.003731,15.282234,-.090952195,39.327122,88.800003,56.628494,18.564411,40.165497,88,19451.35,.2455617,.57783836,7.619,.17836802,.14919029,1324.2275,.48148149,.564008,.35652816,12.191827,21.659067,.03307002,.27240542
322,3,2018,.20924032,0,0,0,0,0,1,0,0,0,1,0,17.15814814814815,44.17666666666666,.15340544,.037037037,-.94401246,56.69899633520073,18.77079705799203,.14131792,37.16515214840931,92.61106074342702,55.60525972248172,18.97318628215613,37.63771667088496,92.8377153218495,20849.146,.24389365,.58777958,5.913,.19584343,.12992367,1293.4568,.44444445,.79195738,.3697907,12.184532,21.743166,-.00099355215,.0050744414,-6.1591215,.26893798,.32698363,-3.3657954,-.68339992,1.7189593,.37958533,.055034541,-.69969964,293.20703,.00022616982,.0087231994,-1.0140001,.0037737936,-.004951641,-1.6435547,0,.0017331839,-.0033311248,-.0012407303,.024929047,-.0020272732,5.0248361,1.3845677,-.5022999,1.9109995,3.4935865,-2.3545907,-.49844807,.15132609,2.7166281,302.46484,-.00021384656,.000011324883,-.484,.0039251,-.0056955516,-3.9467773,-.037037045,.1183725,-.0016407073,-.0014429092,.022850037,.004370749,-4.008131,1.184159,.16279984,2.3881497,2.6440115,-9.1175537,3.4022813,-1.0398787,3.9580417,534.02148,-.0025281161,.0038186908,-.26499999,.0048612654,-.0047221631,-39.962158,.019943029,.057251453,.0085982978,-.0025291443,.029382706,-.062544256,.028480683,-.23933539,-.94705963,57.833282,17.11729,.31663421,38.619949,89.800873,56.240891,19.092049,37.431355,90.820786,20253.475,.24388133,.57904506,7.4109998,.18814453,.14057086,1299.0471,.48148149,.67185169,.37476254,12.187216,21.695387,-.95143038,61.841412,15.933132,.15383437,36.2318,87.15686,65.358444,15.689768,38.471233,86.862747,19719.453,.24640945,.57522637,7.6760001,.18328327,.14529303,1339.0093,.46153846,.61460024,.36616424,12.189745,21.666004,.061550703,.03307002
322,3,2019,.24140172,0,0,0,0,0,1,0,0,0,1,0,17.15814814814815,44.17666666666666,.15340544,.037037037,-.94798011,61.38043100109436,19.04762309683479,-.0571029,38.14762221962154,94.05611031859249,52.32180645393714,21.57686313886472,38.93265363500725,93.15263908701854,21453.617,.24152978,.58678532,5.47,.19817698,.12968153,1292.8086,.4074074,.79433501,.37339383,12.188911,21.789888,.20924032,-.0039676428,4.6814346,.27682602,-.19842082,.9824701,1.4450495,-3.2834532,2.6036768,1.294937,.31492376,604.4707,-.0023638755,-.00099426508,-.44299999,.0023335516,-.00024214387,-.64819336,-.037037045,.0023776293,.0036031306,.0043792725,.046722412,.0050744414,-6.1591215,.26893798,.32698363,-3.3657954,-.68339992,1.7189593,.37958533,.055034541,-.69969964,293.20703,.00022616982,.0087231994,-1.0140001,.0037737936,-.004951641,-1.6435547,0,.0017331839,-.0033311248,-.0012407303,.024929047,-.0020272732,5.0248361,1.3845677,-.5022999,1.9109995,3.4935865,-2.3545907,-.49844807,.15132609,2.7166281,302.46484,-.00021384656,.000011324883,-.484,.0039251,-.0056955516,-3.9467773,-.037037045,.1183725,-.0016407073,-.0014429092,.022850037,.21023387,-.062544256,.028480683,-.9490869,62.858116,18.50186,-.18566571,40.530949,93.294464,53.886299,18.593601,37.582684,93.537415,20555.939,.24366748,.57905638,6.927,.19206963,.13487531,1295.1003,.44444445,.79022419,.37312183,12.185773,21.718237,-.94705963,57.833282,17.11729,.31663421,38.619949,89.800873,56.240891,19.092049,37.431355,90.820786,20253.475,.24388133,.57904506,7.4109998,.18814453,.14057086,1299.0471,.48148149,.67185169,.37476254,12.187216,21.695387,-.00099355215,.061550703
322,3,2020,-.61377364,0,0,0,0,0,1,0,0,0,1,0,17.15814814814815,44.17666666666666,.15340544,.037037037,-.94737893,61.17447039884596,20.97383729641975,.062100846,39.54865584555812,91.45220588235294,59.91183412335197,19.13667710684993,37.02342148470815,92.23345588235294,21599.643,.24612553,.59419668,4.98,.20152745,.12983789,1291.4893,.30769232,.79921532,.37945428,12.192597,21.805244,.24140172,.00060117245,-.2059606,1.9262142,.11920375,1.4010336,-2.6039045,7.5900278,-2.440186,-1.9092321,-.91918319,146.02539,.0045957565,.0074113607,-.49000001,.0033504665,.00015635788,-1.3193359,-.099715084,.0048803091,.0060604513,.0036859512,.015356064,-.0039676428,4.6814346,.27682602,-.19842082,.9824701,1.4450495,-3.2834532,2.6036768,1.294937,.31492376,604.4707,-.0023638755,-.00099426508,-.44299999,.0023335516,-.00024214387,-.64819336,-.037037045,.0023776293,.0036031306,.0043792725,.046722412,.0050744414,-6.1591215,.26893798,.32698363,-3.3657954,-.68339992,1.7189593,.37958533,.055034541,-.69969964,293.20703,.00022616982,.0087231994,-1.0140001,.0037737936,-.004951641,-1.6435547,0,.0017331839,-.0033311248,-.0012407303,.024929047,.0321614,.21023387,-.062544256,-.94401246,56.698997,18.770798,.14131792,37.165154,92.611061,55.605259,18.973186,37.637718,92.837715,20849.146,.24389365,.58777958,5.9130001,.19584343,.12992367,1293.4568,.44444445,.79195738,.3697907,12.184532,21.743166,-.9490869,62.858116,18.50186,-.18566571,40.530949,93.294464,53.886299,18.593601,37.582684,93.537415,20555.939,.24366748,.57905638,6.927,.19206963,.13487531,1295.1003,.44444445,.79022419,.37312183,12.185773,21.718237,.20924032,-.00099355215
323,3,2017,.73900318,1,0,0,0,0,1,0,0,1,0,0,20.6672,50.808,.11890892,.51999998,-.95953053,65.9337082317783,16.27579299061194,.47943649,35.3708219818745,91.07358262967431,57.12566070869124,18.46585198687164,37.97503318262243,91.19420989143546,20346.668,.27804077,.54733348,7.237,.21945046,.11521332,1022.4467,.51999998,.6983363,.32276097,11.316643,20.861429,.65582716,-.0032804608,6.0471702,.16145793,-.2821646,-1.1935261,1.8976909,-1.8403901,-.027485773,1.114971,1.6493144,179.06836,.0010685027,-.0045183301,-.80599999,.0038797855,-.0042475984,3.5733032,.039999992,.12909758,-.0017368793,-.0031471252,.0080604553,.004863739,-4.1527338,1.1926764,.16112137,2.8144042,3.6920209,-8.0702028,2.9144895,-.82392919,3.6888161,457.88086,-.002322346,.0028732419,-.43000001,.0042673945,-.0040164217,11.783325,0,.04833734,.0013717413,-.0057697296,.022010803,-.0013899207,-12.369795,.8757838,.14938599,-4.9322796,-6.1191826,7.7316513,-1.4457353,.090138398,-2.6935389,210.37305,.00064250827,-.0020031929,.045000002,.0048224777,-.0011932626,2.8800049,.079999983,.046490014,.0032972097,-.002325058,.0065116882,.12389088,-.11743772,.17658034,-.96111381,64.039268,14.921659,.60047972,33.749943,85.483871,67.036255,15.578848,37.68399,85.856079,19709.719,.27929461,.54897857,8.4729996,.21130328,.12347734,1007.09,.47999999,.52090138,.32312611,11.32556,20.831358,-.95972389,76.409065,14.045875,.45109373,38.682224,91.60305,59.304604,17.024584,37.593853,88.549622,19499.346,.2786521,.55098176,8.4280005,.2064808,.1246706,1004.21,.40000001,.47441137,.3198289,11.327885,20.824846,.53193629,.64937401
